vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht
4343,4372,5.2693595886e-06,3.697396253682914e-05,2.1830026887161927e-17,1.298772722690297e-06,0.3
4343,4373,3.7104642392e-06,4.3706013344398026e-05,-9.2899680755744e-18,-9.965752956515057e-07,0.3
4344,4484,2.9404616356e-06,7.604770117918761e-05,-2.4720523869138366e-18,-3.8483129609164185e-07,0.3
4345,4381,3.3238930702e-06,0.0001882047009422,2.7840020654980946e-18,3.566178407642389e-07,0.3
4345,4445,3.3935058116e-06,2.345997286892673e-05,-1.1208933211379005e-17,-1.3889025694696224e-06,0.3
4346,5045,3.7556145192e-06,0.0002134690053453,-2.2233938354915618e-17,-2.3386587259764975e-06,0.3
4346,4580,3.9481823444e-06,9.609540235837522e-05,1.0874951878571638e-17,1.0540591461301782e-06,0.3
4347,6629,3.9062550068e-06,3.860550828100969e-05,-2.0189808313036233e-18,-1.991488908093643e-07,0.3
4347,4422,3.7083232402e-06,0.0001700679069794,1.4934267469267596e-18,1.603567348055827e-07,0.3
4348,4403,4.6047487258e-06,1.973132184970986e-05,-5.13361091761157e-17,-3.850336410168788e-06,0.3
4349,4399,4.7375469208e-06,1.1803118619434354e-05,7.112049242858484e-19,5.082788953208609e-08,0.3
4350,4385,4.1325483322e-06,5.348382345852054e-05,-1.5066362997596985e-17,-1.3544277606043485e-06,0.3
4351,4426,4.4959044456e-06,0.0001018221115049,3.617338849538793e-18,2.8249400101071443e-07,0.3
4351,4471,4.209411144199999e-06,5.258019977569785e-05,1.2073203305264773e-17,1.0526646928419492e-06,0.3
4352,4361,3.2009479999999998e-06,6.626236253050207e-05,5.4591160558499904e-18,7.426767985373977e-07,0.3
4352,4410,3.8428137302e-06,3.90204508012418e-05,-2.615028449051324e-17,-2.64949544854306e-06,0.3
4353,4411,4.713341236199999e-06,3.509491840145927e-05,-1.020068696835735e-17,-7.354006934330255e-07,0.3
4353,4992,3.4460520744e-06,0.0001761506841432,-1.4022126238789143e-17,-1.6951281729543366e-06,0.3
4354,4378,4.2115459442e-06,5.945924391106771e-05,1.3780931691933352e-17,1.2005495369916883e-06,0.3
4354,4379,4.6732115746e-06,5.2702613556046015e-05,-2.849528993622088e-17,-2.0843961552080085e-06,0.3
4355,4468,3.987046480199999e-06,7.4554162312527e-05,9.810543329922072e-20,9.357019379032123e-09,0.3
4355,4426,4.3474388122e-06,2.714893520043496e-05,-1.2237714718982172e-17,-1.0111179932558091e-06,0.3
4356,4418,3.6492066384e-06,2.4606237238868705e-05,6.427297045374285e-17,7.083685830974638e-06,0.3
4356,4700,4.041302204199999e-06,0.0001039737175358,-2.93996382633147e-17,-2.742309377107772e-06,0.3
4357,4368,5.5043563842e-06,8.706742302257038e-06,-2.2464507162580862e-17,-1.2381440156915162e-06,0.3
4357,4764,3.726159811e-06,0.0001310905446543,-1.0723215370302885e-17,-1.1424584919712511e-06,0.3
4358,4420,4.486942768e-06,1.3853006672199014e-05,-2.4260026520491937e-17,-1.9009501095750556e-06,0.3
4359,4482,3.4498848916e-06,0.0001597863586336,8.978169034363154e-18,1.0834282909719561e-06,0.3
4360,4415,3.3396139144000003e-06,3.578120990247452e-05,-8.936324042292947e-19,-1.1360867638843938e-07,0.3
4360,4647,3.3322365283999994e-06,6.62910708241659e-05,-5.2913529829752485e-18,-6.750831658879491e-07,0.3
4361,4362,5.7958917618e-06,3.289876597875265e-05,4.2885489067169604e-17,2.1571885686305164e-06,0.3
4363,4577,3.6492066384e-06,9.450014551355134e-05,1.1537531527829502e-17,1.2715803864538778e-06,0.3
4363,4664,3.425057888e-06,0.0001571226527363,6.5333188823712545e-18,7.976050776984671e-07,0.3
4365,6633,2.9870796204e-06,4.109491840145928e-05,2.4091221345558785e-18,3.658088384832699e-07,0.3
4366,4369,5.258963108e-06,5.677295241005248e-05,-5.787209420507265e-17,-3.4549633423893744e-06,0.3
4366,4456,5.8371977806e-06,2.0899494936611658e-05,-7.401417151312081e-17,-3.6761617083494172e-06,0.3
4367,4502,3.1747989654e-06,6.838671818348423e-05,1.8619214221917666e-18,2.5663444494524453e-07,0.3
4367,4512,3.8377478122e-06,5.719056576077757e-05,-1.4392382065260287e-17,-1.4613553935984652e-06,0.3
4368,6635,3.7579767704e-06,0.000129902649724,-5.458378860218511e-18,-5.735475249774486e-07,0.3
4368,4600,3.4125959874e-06,7.229374165465886e-05,-1.7006128302357572e-17,-2.0883445728086076e-06,0.3
4369,4389,5.798327446e-06,3.12672202345721e-05,-4.954966753052567e-17,-2.4905395485463515e-06,0.3
4370,4523,3.4112024308000004e-06,4.809078965524826e-05,-9.91612171726266e-18,-1.218493990061771e-06,0.3
4371,4458,3.2444262504e-06,5.543733519410789e-05,-2.1358735763571624e-17,-2.8438511133022256e-06,0.3
4371,4398,6.8884568214e-06,5.878315177510849e-06,-4.2848138804337406e-16,-1.5753460230215672e-05,0.3
4372,4424,3.70920825e-06,1.1485281374238571e-05,-1.4229958244587865e-17,-1.5273496991868946e-06,0.3
4373,4374,3.4424059392e-06,0.0001813577648888,-6.038179136344997e-19,-7.311960286015702e-08,0.3
4374,4424,3.7128562928e-06,0.0001743093347518,3.0509979246039738e-18,3.2695116389793633e-07,0.3
4375,4501,4.238477707e-06,3.933755908857856e-05,-7.938114522081566e-18,-6.842484835565046e-07,0.3
4375,4549,3.9481823444e-06,0.0001112847552043,-8.33558042038596e-18,-8.079295318744411e-07,0.3
4376,4483,4.3498597146e-06,2.9145535412082955e-05,-2.1615813828242983e-17,-1.7843030190100217e-06,0.3
4377,4378,3.9781656266e-06,1.292820323027551e-05,-3.8596407060131525e-18,-3.694744536443503e-07,0.3
4379,4533,4.4913344384e-06,5.850840300597336e-05,1.4822326838806818e-17,1.1595256517029686e-06,0.3
4380,4396,4.067295074399999e-06,3.0095647359318294e-05,2.536971258731377e-17,2.3415032344699276e-06,0.3
4380,4437,4.298942566e-06,1.9192023676495608e-05,-2.3290242421621638e-17,-1.96072472617124e-06,0.3
4381,4468,4.0460596084e-06,4.248722324687255e-05,4.858016135341334e-19,4.522624838815822e-08,0.3
4382,4837,3.7065331936e-06,0.0001091679280859,-1.8905166234273777e-17,-2.0315360679778407e-06,0.3
4383,4420,5.258963108e-06,3.050986092169139e-05,-4.48227289326427e-17,-2.6759163893288336e-06,0.3
4383,4627,3.9440603256e-06,0.0002030535788682,-1.5281597738178512e-17,-1.4837181896441945e-06,0.3
4385,4447,5.140048027e-06,2.0831097955239183e-05,-8.30325596117905e-17,-5.158127873135745e-06,0.3
4386,4393,2.9806566238e-06,9.480166070371632e-05,-1.008414714140206e-17,-1.536439955404889e-06,0.3
4387,4570,3.767647028e-06,0.0001469423384117,-2.6744898671463535e-17,-2.7985211361958742e-06,0.3
4387,4401,3.4136116504e-06,4.8604779323150674e-05,1.4037706948446573e-17,1.7230002724656752e-06,0.3
4387,4388,4.9248304368e-06,1.370674230225704e-05,1.2707191723016656e-17,8.49874426747323e-07,0.3
4388,4523,3.7090260982e-06,3.548455241637955e-05,1.4875833347783547e-18,1.5968011028759065e-07,0.3
4389,4402,5.178830623599999e-06,3.892334552620548e-05,-4.2148475431151e-17,-2.5843988813959395e-06,0.3
4390,4549,4.2225403786e-06,5.782624025116914e-05,-6.729641105851889e-18,-5.837281472116287e-07,0.3
4390,4466,3.976208209999999e-06,8.274691494688163e-05,-1.1028273698708306e-17,-1.0565659029028985e-06,0.3
4391,4467,5.7947702408e-06,2.8027250377945808e-05,7.224587446123663e-17,3.63530203381306e-06,0.3
4391,4494,5.258963108e-06,6.599781312642295e-05,-1.4341243770592366e-16,-8.561720841842896e-06,0.3
4392,6639,4.058629036e-06,0.0002412584727402,-1.607623053293327e-17,-1.4889936145579978e-06,0.3
4392,4440,4.7375469208e-06,1.5317108287336765e-05,4.999722038083526e-18,3.573165915548518e-07,0.3
4393,4450,3.8012275696e-06,9.41611285092547e-05,-2.966068702535397e-17,-3.05904243082827e-06,0.3
4394,4742,3.9182038308e-06,0.0001078247823354,1.2229622604449853e-18,1.2002831721616075e-07,0.3
4395,4536,3.7296514512e-06,3.6802389661575336e-05,7.8559079770069e-18,8.356995762037986e-07,0.3
4396,4446,4.7375469208e-06,1.3071067811865477e-05,-4.596266073640311e-17,-3.284826865978905e-06,0.3
4397,4782,3.7090260982e-06,0.0001657201485258,-1.3072151488953019e-18,-1.4031903575762502e-07,0.3
4397,4433,4.7375469208e-06,1.0853006672199012e-05,-4.1607614419677006e-17,-2.973583502027302e-06,0.3
4398,4646,6.9981017112e-06,5.516671517118377e-05,-4.0247334026595233e-16,-1.4370917024328712e-05,0.3
4398,4444,5.2636756896e-06,4.675590139716267e-05,-2.600804777744812e-17,-1.5502576769510924e-06,0.3
4399,4594,3.8440959454000005e-06,8.624239568617623e-05,-1.2756293532093922e-18,-1.2917379409544098e-07,0.3
4400,4406,4.0482516288e-06,8.071067811865475e-06,-9.218503322947386e-18,-8.574404092869128e-07,0.3
4400,4595,3.3053660392e-06,5.940789794258502e-05,5.6513313070576e-19,7.304129660171632e-08,0.3
4401,4630,3.7128562928e-06,0.0001295704843675,-4.759032693459865e-18,-5.099876553855742e-07,0.3
4401,4428,3.7579767704e-06,4.8165986213324754e-05,1.8796739641906582e-17,1.975096228265371e-06,0.3
4402,5026,4.3498597146e-06,0.0002002572598254,-1.438942455769778e-17,-1.1877921360781847e-06,0.3
4402,4412,4.047979831600001e-06,0.0001375780129021,-2.775905087345285e-17,-2.5822379147426773e-06,0.3
4403,4463,4.4969654084e-06,4.185154875648097e-05,-2.8331039220586395e-17,-2.211616986241566e-06,0.3
4403,4779,3.678078413e-06,0.0001015855414366,-2.3005069955528155e-17,-2.5032430019180986e-06,0.3
4404,4435,3.3208165168e-06,0.0001392136873925,-2.2571401402849704e-17,-2.8955809490576098e-06,0.3
4404,4486,3.7579767704e-06,3.782356942067615e-05,-2.203645166832791e-17,-2.315513935056659e-06,0.3
4405,4431,6.515135765e-06,3.070601334439802e-05,9.700256907589926e-17,3.950918321015861e-06,0.3
4405,4509,6.647575378399999e-06,3.026309148836108e-05,3.1925665896468356e-16,1.2532927230711982e-05,0.3
4407,4415,4.0519366264e-06,6.945778599534968e-05,-6.679551341576538e-18,-6.203528874395579e-07,0.3
4407,4416,5.8371977806e-06,1.0560477932315066e-05,-1.5718306030428363e-17,-7.807023110288415e-07,0.3
4408,4460,5.726008415199999e-06,4.58768572617928e-05,-5.753873348852827e-17,-2.957397210694307e-06,0.3
4409,4594,4.3781528472e-06,4.663081678632153e-05,-2.9860096679820816e-18,-2.4382270408710917e-07,0.3
4410,4947,3.3385355471999995e-06,0.0002016892533586,-4.95522338711074e-19,-6.302900455135791e-08,0.3
4411,4436,4.438183784399999e-06,1.7120955864630132e-05,-5.076394523127029e-18,-4.051500900818349e-07,0.3
4412,4557,3.4715163708e-06,4.250913196383238e-05,-2.6517702772662957e-17,-3.1679706685363695e-06,0.3
4413,4474,5.8371977806e-06,1.973132184970986e-05,6.79395572960173e-17,3.374445648824895e-06,0.3
4415,4462,4.1659374238e-06,2.1827698166887174e-05,-7.573183745806344e-18,-6.717889814945437e-07,0.3
4416,4527,4.985964298199999e-06,4.216598621332475e-05,-2.035955901497104e-17,-1.3330827004460682e-06,0.3
4417,4508,3.0704824924e-06,5.899781312642295e-05,9.410489590552087e-18,1.3678507414836721e-06,0.3
4417,4662,6.2636256218e-06,5.696983379061812e-05,-1.1060255944025392e-16,-4.839368121980749e-06,0.3
4419,6635,3.3103797436e-06,7.085081979862197e-05,1.3036835630938406e-17,1.6808806493959492e-06,0.3
4419,4804,4.442474842e-06,0.0001326018634917,1.6198366320085353e-17,1.2907039035455693e-06,0.3
4419,4431,5.797437191e-06,1.087831517751085e-05,-2.923520195102174e-17,-1.4698654758542638e-06,0.3
4420,4492,4.4434261322e-06,2.607033885400645e-05,-6.908275545313354e-17,-5.5026108874229615e-06,0.3
4421,4665,3.4171102046000005e-06,0.0001243093347518,3.178911638671058e-18,3.895410010385873e-07,0.3
4421,4473,4.4524521828e-06,1.955974897445605e-05,-6.142654897320381e-18,-4.87611564815618e-07,0.3
4422,4471,3.8227994442e-06,0.0001237748942826,-5.5909423516444055e-18,-5.713172029189765e-07,0.3
4423,4490,6.4937734604e-06,0.0001032616335726,4.724254167959049e-16,1.9357676011351136e-05,0.3
4423,4550,9.918674469e-06,3.311682711841911e-05,6.561091698264007e-16,1.2020132816873502e-05,0.3
4424,4702,3.4126470088e-06,0.0001192027590695,-1.117896031998374e-17,-1.3727381226252084e-06,0.3
4425,4771,3.979169607199999e-06,0.000171551246481,-2.51962468765239e-17,-2.4109774593922346e-06,0.3
4426,4440,4.6431012154e-06,2.487418643129982e-05,-8.620375869444371e-18,-6.375259958943376e-07,0.3
4427,4455,3.3187236786e-06,2.3559748974456053e-05,-1.193022993312295e-17,-1.5320190400454676e-06,0.3
4427,4530,6.5084881782e-06,3.275590139716269e-05,3.41995780630668e-16,1.395550373879746e-05,0.3
4428,4900,3.735248804e-06,0.0001269627892129,-1.1542456400938692e-17,-1.2248771038826172e-06,0.3
4429,6634,3.4136116504e-06,1.9170843917394792e-05,-6.546826021448253e-18,-8.035630790817291e-07,0.3
4429,4519,2.9782686234000004e-06,4.899441333807096e-05,3.1059017842387104e-18,4.738223337858483e-07,0.3
4429,4654,3.7579767704e-06,6.12903418663069e-05,3.4409242372099986e-18,3.6156038824459786e-07,0.3
4430,4559,4.1177883148e-06,3.658432852190888e-05,-2.3103954242274336e-18,-2.089328287225407e-07,0.3
4431,4464,6.2636256218e-06,2.636699634010142e-05,6.77673671248595e-17,2.965132433049764e-06,0.3
4432,4556,4.2324447632e-06,3.596983379061813e-05,-1.7232903081103372e-17,-1.4889648466467186e-06,0.3
4432,4531,3.3536560536e-06,0.0001086033214074,9.072001634009457e-18,1.1456095129546786e-06,0.3
4433,4624,4.488637924199999e-06,4.187418643129982e-05,-4.7040248570215735e-17,-3.6836030366406955e-06,0.3
4434,4444,4.4387373924e-06,6.194379632744727e-05,3.570739214682548e-18,2.849231251064979e-07,0.3
4434,4479,4.4392352104e-06,1.7049159094905644e-05,-1.6169551889451106e-17,-1.2899881549181282e-06,0.3
4435,4455,3.3204827308e-06,2.9363596551749412e-05,1.5286202528839135e-17,1.9613118926591993e-06,0.3
4436,4588,3.2674906254e-06,0.0001647439991154,2.5490652842132505e-18,3.3558272854706326e-07,0.3
4436,4569,2.9750812053999995e-06,6.492941614505045e-05,-7.625459807337963e-18,-1.1652804555821535e-06,0.3
4437,4489,2.4587109088e-06,5.529107082416591e-05,-1.7798161099005263e-18,-3.7486104873815766e-07,0.3
4438,4491,5.916459083600001e-06,4.058432852190887e-05,-3.1495879807573235e-16,-1.527100871370232e-05,0.3
4438,4465,4.9081439972e-06,2.638817609920224e-05,9.341023370035466e-17,6.283921536638211e-06,0.3
4439,6638,3.6296274662e-06,6.157947081783883e-05,-8.394705452343035e-18,-9.333021365730013e-07,0.3
4439,4469,3.4109396934e-06,0.0001186770600497,-4.659943152800844e-18,-5.726850879839107e-07,0.3
4440,6637,3.7088549138e-06,7.540862690044403e-05,-3.620653831361571e-18,-3.886772305377984e-07,0.3
4441,4612,4.4392352104e-06,6.380433153420932e-05,-2.72739142737246e-17,-2.175881347355726e-06,0.3
4442,4587,3.4160718918e-06,6.517205683216974e-05,1.5886141772143664e-17,1.9476240346754113e-06,0.3
4443,4811,3.8440959454000005e-06,0.0002014247039545,-9.537675115850889e-18,-9.658116430642378e-07,0.3
4443,4518,2.9471874238e-06,2.8534440469144213e-05,-7.822918185145974e-18,-1.213419628448809e-06,0.3
4444,4634,3.8227994442e-06,4.894792507365829e-05,-1.2671350284069436e-17,-1.2948372467786027e-06,0.3
4445,4738,3.3208165168e-06,0.0001021637993397,-9.709954258514134e-18,-1.2456452333360487e-06,0.3
4446,4697,3.2555954456e-06,5.248455241637956e-05,-1.7811007952259482e-17,-2.358505648036635e-06,0.3
4447,4465,4.6098542214e-06,2.912022690677112e-05,-7.706190722109855e-17,-5.76900087685223e-06,0.3
4447,5062,4.0076408386000005e-06,0.000144913630118,-5.970652390692052e-18,-5.646549447556199e-07,0.3
4448,6634,4.7375469208e-06,2.6709413132750027e-05,7.453688575691531e-17,5.3269493305638484e-06,0.3
4448,4503,5.308517932800001e-06,2.1973962536829142e-05,-7.716908086352002e-17,-4.532214313688308e-06,0.3
4449,4613,3.8200912476e-06,9.782551129331012e-05,-6.9265815574975164e-18,-7.086207790601476e-07,0.3
4449,4462,3.7073168754e-06,4.62664912767131e-05,2.9380839291796947e-18,3.1561601631793886e-07,0.3
4449,6638,3.9440603256e-06,4.95337115112852e-05,3.988497628318251e-18,3.872505075633466e-07,0.3
4450,4464,4.4443154336e-06,4.428767103581391e-05,-3.928363517011522e-17,-3.127985785139944e-06,0.3
4450,5163,3.7549960614e-06,0.000239205913857,6.877672077315041e-20,7.23616380094659e-09,0.3
4451,4578,4.454287529e-06,3.57770811562635e-05,-7.568480295045499e-18,-6.003792262710541e-07,0.3
4452,4488,3.4715163708e-06,7.748042367016852e-05,1.2989072250154472e-17,1.5517558309164502e-06,0.3
4453,4604,3.7486784458e-06,0.0001131358200039,-1.9223441757497745e-17,-2.028097116796903e-06,0.3
4453,4616,4.0613489152e-06,5.758019977569784e-05,9.970799387731515e-18,9.224828359481357e-07,0.3
4454,4725,4.092287063599999e-06,0.0002270180189267,-1.960299227134628e-17,-1.7910419026228028e-06,0.3
4454,4516,4.9127531052e-06,1.955974897445605e-05,1.636347617576893e-17,1.099036336398222e-06,0.3
4455,4663,3.4538948536e-06,9.580627340684328e-05,3.3559725957164226e-18,4.04221535592904e-07,0.3
4456,4477,4.6073799134e-06,3.458092873355686e-05,-1.900292545751605e-17,-1.423889034087166e-06,0.3
4456,4567,5.385259151399998e-06,2.4706742302257036e-05,-5.501124605561113e-17,-3.1507459420701896e-06,0.3
4457,6638,3.9781656266e-06,4.924458255975325e-05,1.7239233138214074e-17,1.6502718077011383e-06,0.3
4457,4491,3.4230377674e-06,5.292334552620547e-05,-2.2528728603312363e-17,-2.752975605396031e-06,0.3
4457,4469,4.2911686898e-06,8.603944368676557e-05,5.289495465097515e-18,4.466513919816943e-07,0.3
4458,4568,4.2100467682e-06,7.226843314934704e-05,-3.007535386225835e-17,-2.621617257671336e-06,0.3
4458,4466,3.2237317562e-06,3.784887792598799e-05,8.716618098686984e-18,1.1725025933833756e-06,0.3
4459,4497,3.1599142552e-06,2.0463372657278737e-05,7.971921283033961e-19,1.1070478691728732e-07,0.3
4459,4682,3.3358302115999995e-06,0.0001269880977182,-1.3259972307277678e-19,-1.688820987243922e-08,0.3
4460,4515,4.0076408386000005e-06,4.524118277140125e-05,-5.37952247179831e-17,-5.087507637959825e-06,0.3
4461,4495,3.7065331936e-06,7.311464024484208e-05,4.956490431507152e-18,5.326210284223206e-07,0.3
4462,4717,3.2278666496e-06,7.543587727838985e-05,-4.6350998166269484e-18,-6.222097563122843e-07,0.3
4463,4659,3.9821658134e-06,0.0001000927315278,-8.922225791783513e-18,-8.52693247671066e-07,0.3
4463,4586,3.7579767704e-06,5.116598621332475e-05,-1.9408813428803627e-17,-2.0394108195695592e-06,0.3
4464,4529,6.1793084144e-06,4.712022690677112e-05,2.8483731954728085e-17,1.2772294658543804e-06,0.3
4465,4579,4.2158837318e-06,7.582284046281715e-05,1.6348326479254494e-17,1.4217770455543288e-06,0.3
4466,4769,3.4137189388e-06,0.0001241343620882,-2.3116556000209302e-18,-2.837202844429635e-07,0.3
4467,4470,4.7375469208e-06,9.65685424949238e-06,1.1663356753566754e-16,8.335485152030988e-06,0.3
4467,4565,3.9440603256e-06,3.7830368997380166e-05,-4.438769307443086e-17,-4.309682059379135e-06,0.3
4468,4479,3.8440959454000005e-06,0.000127534924426,5.839070468333555e-19,5.912805976811661e-08,0.3
4469,4690,3.3211722374e-06,0.0001151637993397,6.295523122967044e-19,8.074851782422537e-08,0.3
4470,4558,4.7375469208e-06,2.6580928733556863e-05,9.117500155936817e-17,6.51603040009991e-06,0.3
4471,4504,5.260351181e-06,2.2195423464847613e-05,6.482260953619086e-18,3.868129205722918e-07,0.3
4472,4499,3.7314882278e-06,0.0002034950428085,2.1822407269359762e-18,2.3195760794391742e-07,0.3
4472,4510,4.7375469208e-06,9.242640687119284e-06,1.6247078778369522e-17,1.161134712608033e-06,0.3
4473,4604,4.480723380999999e-06,4.2612307857713705e-05,-2.4813972304633977e-17,-1.9489016634067493e-06,0.3
4473,4630,3.3969807624e-06,8.284742001026997e-05,1.8671317407315324e-17,2.3097722506402864e-06,0.3
4474,4482,3.501654625e-06,4.5070338854006446e-05,1.581460239322175e-17,1.8631938607315262e-06,0.3
4474,4645,5.261778354599999e-06,4.348382345852055e-05,5.2124954902795553e-17,3.108957503884861e-06,0.3
4475,4527,5.271343708e-06,5.133755908857856e-05,4.2869375338350573e-17,2.5488303046311245e-06,0.3
4475,4836,6.7827978134e-06,7.62124744777374e-05,4.911272168021115e-17,1.857917186965598e-06,0.3
4476,4602,4.6084570884e-06,5.061230785771371e-05,-5.203652432178463e-17,-3.897553225877634e-06,0.3
4476,4532,4.038577079799999e-06,4.197396253682914e-05,1.65160004173888e-17,1.5422774589535048e-06,0.3
4477,4679,3.2395842076e-06,0.0001618895345275,-4.8081327130263494e-18,-6.417162810916147e-07,0.3
4477,4696,3.9559252262e-06,0.0001675991926612,-1.4194792744488652e-17,-1.3714151958279595e-06,0.3
